Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
Dar al Gani 412,5960,Valid,Typical meteorite,CK5,946,Found,Found: the meteorite's fall was not observed,1998,27.347000,16.088330,"(27.347000, 16.088330)"
Dar al Gani 414,5962,Valid,Typical meteorite,L6,956,Found,Found: the meteorite's fall was not observed,1998,27.516170,16.283330,"(27.516170, 16.283330)"
Northwest Africa 4909,47089,Valid,Typical meteorite,H5,966,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 743,6290,Valid,Typical meteorite,H6,980,Found,Found: the meteorite's fall was not observed,1998,27.120670,16.084000,"(27.120670, 16.084000)"
Lahmada 016,12429,Valid,Typical meteorite,H5,998,Found,Found: the meteorite's fall was not observed,1998,27.230000,-9.756670,"(27.230000, -9.756670)"
Dar al Gani 397,5945,Valid,Typical meteorite,L6,1008,Found,Found: the meteorite's fall was not observed,1998,27.818330,15.915330,"(27.818330, 15.915330)"
Dar al Gani 641,6188,Valid,Typical meteorite,H5,1030,Found,Found: the meteorite's fall was not observed,1998,26.964170,16.469170,"(26.964170, 16.469170)"
Dar al Gani 593,6140,Valid,Typical meteorite,L6,1040,Found,Found: the meteorite's fall was not observed,1998,27.639170,15.881000,"(27.639170, 15.881000)"
Dar al Gani 619,6166,Valid,Typical meteorite,L6,1050,Found,Found: the meteorite's fall was not observed,1998,27.478830,16.303670,"(27.478830, 16.303670)"
Dar al Gani 737,6284,Valid,Typical meteorite,L3,1053,Found,Found: the meteorite's fall was not observed,1998,27.189500,16.064500,"(27.189500, 16.064500)"
Yamato 980026,36652,Valid,Typical meteorite,L6,1054,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 602,6149,Valid,Typical meteorite,L6,1055,Found,Found: the meteorite's fall was not observed,1998,26.993170,16.139330,"(26.993170, 16.139330)"
Dar al Gani 459,6007,Valid,Typical meteorite,L6,1082,Found,Found: the meteorite's fall was not observed,1998,27.814330,15.914500,"(27.814330, 15.914500)"
Northwest Africa 052,17062,Valid,Typical meteorite,L5,1088,Found,Found: the meteorite's fall was not observed,1998,31.116670,-5.183330,"(31.116670, -5.183330)"
Dar al Gani 587,6134,Valid,Typical meteorite,L6,1105,Found,Found: the meteorite's fall was not observed,1998,27.151500,16.083000,"(27.151500, 16.083000)"
Northwest Africa 4001,34273,Valid,Typical meteorite,L4,1113,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 637,6184,Valid,Typical meteorite,L6,1149,Found,Found: the meteorite's fall was not observed,1998,26.882170,16.651670,"(26.882170, 16.651670)"
Dar al Gani 600,6147,Valid,Typical meteorite,H5,1190,Found,Found: the meteorite's fall was not observed,1998,26.916330,16.674830,"(26.916330, 16.674830)"
Hammadah al Hamra 258,11741,Valid,Typical meteorite,L5/6,1210,Found,Found: the meteorite's fall was not observed,1998,28.858500,11.432170,"(28.858500, 11.432170)"
Dar al Gani 461,6009,Valid,Typical meteorite,L6,1228,Found,Found: the meteorite's fall was not observed,1998,28.019000,15.863330,"(28.019000, 15.863330)"
Northwest Africa 3342,33666,Valid,Typical meteorite,H/L4,1250,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 466,6014,Valid,Typical meteorite,L6,1296,Found,Found: the meteorite's fall was not observed,1998,28.010000,15.845000,"(28.010000, 15.845000)"
Sahara 98175,23010,Valid,Typical meteorite,LL3.5,1335,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 606,6153,Valid,Typical meteorite,H5,1362,Found,Found: the meteorite's fall was not observed,1998,26.879000,16.697830,"(26.879000, 16.697830)"
Lahmada 013,12426,Valid,Typical meteorite,H6,1373,Found,Found: the meteorite's fall was not observed,1998,27.233500,-9.758170,"(27.233500, -9.758170)"
Overland Park,18056,Valid,Typical meteorite,H4,1374,Found,Found: the meteorite's fall was not observed,1998,38.966670,-94.666670,"(38.966670, -94.666670)"
Dar al Gani 635,6182,Valid,Typical meteorite,H5,1390,Found,Found: the meteorite's fall was not observed,1998,26.904830,16.679000,"(26.904830, 16.679000)"
Dar al Gani 400,5948,Valid,Typical meteorite,Lunar (anorth),1425,Found,Found: the meteorite's fall was not observed,1998,27.369500,16.198830,"(27.369500, 16.198830)"
Lahmada 015,12428,Valid,Typical meteorite,H6,1455,Found,Found: the meteorite's fall was not observed,1998,27.233500,-9.757670,"(27.233500, -9.757670)"
Northwest Africa 4000,34272,Valid,Typical meteorite,L4,1465,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 612,6159,Valid,Typical meteorite,H5,1492,Found,Found: the meteorite's fall was not observed,1998,27.269170,16.364000,"(27.269170, 16.364000)"
Lahmada 011,12424,Valid,Typical meteorite,H5,1520,Found,Found: the meteorite's fall was not observed,1998,27.230330,-9.750500,"(27.230330, -9.750500)"
Dar al Gani 432,5980,Valid,Typical meteorite,H4,1555,Found,Found: the meteorite's fall was not observed,1998,27.447500,15.985000,"(27.447500, 15.985000)"
Dar al Gani 440,5988,Valid,Typical meteorite,L6,1561,Found,Found: the meteorite's fall was not observed,1998,27.483330,16.263000,"(27.483330, 16.263000)"
Dar al Gani 467,6015,Valid,Typical meteorite,L6,1731,Found,Found: the meteorite's fall was not observed,1998,28.008830,15.842830,"(28.008830, 15.842830)"
Dar al Gani 624,6171,Valid,Typical meteorite,L6,1750,Found,Found: the meteorite's fall was not observed,1998,27.370500,16.188330,"(27.370500, 16.188330)"
Dar al Gani 1058,54650,Valid,Typical meteorite,Lunar (feldsp. breccia),1815,Found,Found: the meteorite's fall was not observed,1998,27.375000,16.184000,"(27.375000, 16.184000)"
Yamato 980079,36705,Valid,Typical meteorite,LL6,1840,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 402,5950,Valid,Typical meteorite,L6,1861,Found,Found: the meteorite's fall was not observed,1998,27.814000,15.911500,"(27.814000, 15.911500)"
Dar al Gani 608,6155,Valid,Typical meteorite,L6,1870,Found,Found: the meteorite's fall was not observed,1998,26.970330,16.360830,"(26.970330, 16.360830)"
Dar al Gani 453,6001,Valid,Typical meteorite,L6,1896,Found,Found: the meteorite's fall was not observed,1998,27.804000,15.935000,"(27.804000, 15.935000)"
Dar al Gani 463,6011,Valid,Typical meteorite,L6,1916,Found,Found: the meteorite's fall was not observed,1998,27.011670,15.864830,"(27.011670, 15.864830)"
Yamato 982109,38731,Valid,Typical meteorite,H5,2000,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Dar al Gani 476,6024,Valid,Typical meteorite,Martian (shergottite),2015,Found,Found: the meteorite's fall was not observed,1998,27.352670,16.200670,"(27.352670, 16.200670)"
Dar al Gani 742,6289,Valid,Typical meteorite,H5,2222,Found,Found: the meteorite's fall was not observed,1998,27.133330,16.050000,"(27.133330, 16.050000)"
Dar al Gani 746,6293,Valid,Typical meteorite,H5,2300,Found,Found: the meteorite's fall was not observed,1998,27.152170,16.103170,"(27.152170, 16.103170)"
Dar al Gani 460,6008,Valid,Typical meteorite,L6,2310,Found,Found: the meteorite's fall was not observed,1998,27.803830,15.921000,"(27.803830, 15.921000)"
Lahmada 012,12425,Valid,Typical meteorite,H5,2510,Found,Found: the meteorite's fall was not observed,1998,27.233330,-9.758500,"(27.233330, -9.758500)"
Dar al Gani 859,6406,Valid,Typical meteorite,L6,2517,Found,Found: the meteorite's fall was not observed,1998,26.980670,16.346330,"(26.980670, 16.346330)"
Sahara 98088,23004,Valid,Typical meteorite,Mesosiderite,2580,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 455,6003,Valid,Typical meteorite,L6,2670,Found,Found: the meteorite's fall was not observed,1998,27.805170,15.926670,"(27.805170, 15.926670)"
Dar al Gani 636,6183,Valid,Typical meteorite,L5,2975,Found,Found: the meteorite's fall was not observed,1998,26.881000,16.549170,"(26.881000, 16.549170)"
Dar al Gani 969,6509,Valid,Typical meteorite,L/LL6,3145,Found,Found: the meteorite's fall was not observed,1998,26.980170,16.349670,"(26.980170, 16.349670)"
Sahara 98044,23001,Valid,Typical meteorite,CV3,3145,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 575,6122,Valid,Typical meteorite,H5,3200,Found,Found: the meteorite's fall was not observed,1998,27.217000,16.389170,"(27.217000, 16.389170)"
Mount Leake,45812,Valid,Typical meteorite,L5,3667,Found,Found: the meteorite's fall was not observed,1998,-25.876670,119.073330,"(-25.876670, 119.073330)"
Dar al Gani 470,6018,Valid,Typical meteorite,L6,4152,Found,Found: the meteorite's fall was not observed,1998,27.785330,15.952330,"(27.785330, 15.952330)"
Northwest Africa 5429,49146,Valid,Typical meteorite,L3-6,4205,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Hammadah al Hamra 259,11742,Valid,Typical meteorite,H5,5055,Found,Found: the meteorite's fall was not observed,1998,28.750000,11.566670,"(28.750000, 11.566670)"
Dar al Gani 406,5954,Valid,Typical meteorite,"Iron, IAB complex",5100,Found,Found: the meteorite's fall was not observed,1998,28.140330,15.823830,"(28.140330, 15.823830)"
Foum Zguid,10171,Valid,Typical meteorite,"Iron, IIAB",6000,Found,Found: the meteorite's fall was not observed,1998,30.066670,-6.900000,"(30.066670, -6.900000)"
Zegdou,30398,Valid,Typical meteorite,H3,6700,Found,Found: the meteorite's fall was not observed,1998,29.750000,-4.500000,"(29.750000, -4.500000)"
Lahmada,12414,Valid,Typical meteorite,H6,7360,Found,Found: the meteorite's fall was not observed,1998,27.166670,-9.500000,"(27.166670, -9.500000)"
Dar al Gani 478,6026,Valid,Typical meteorite,L6,7367,Found,Found: the meteorite's fall was not observed,1998,27.754670,15.981830,"(27.754670, 15.981830)"
Dar al Gani 638,6185,Valid,Typical meteorite,H4,8170,Found,Found: the meteorite's fall was not observed,1998,26.950000,16.150000,"(26.950000, 16.150000)"
Zakłodzie,30390,Valid,Typical meteorite,Enst achon-ung,8680,Found,Found: the meteorite's fall was not observed,1998,50.762780,22.866110,"(50.762780, 22.866110)"
Dar al Gani 901,6448,Valid,Typical meteorite,H4,9000,Found,Found: the meteorite's fall was not observed,1998,27.880830,16.913500,"(27.880830, 16.913500)"
Hope Creek,11906,Valid,Typical meteorite,LL6,9830,Found,Found: the meteorite's fall was not observed,1998,65.383330,-146.266670,"(65.383330, -146.266670)"
Sahara 98034,22999,Valid,Typical meteorite,H5,10345,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 399,5947,Valid,Typical meteorite,L5,11455,Found,Found: the meteorite's fall was not observed,1998,27.866670,15.942830,"(27.866670, 15.942830)"
Safsaf,22795,Valid,Typical meteorite,L6,11870,Found,Found: the meteorite's fall was not observed,1998,30.266670,-4.666670,"(30.266670, -4.666670)"
Bechar 002,4989,Valid,Typical meteorite,H6,12000,Found,Found: the meteorite's fall was not observed,1998,30.833330,-3.333330,"(30.833330, -3.333330)"
Dar al Gani 595,6142,Valid,Typical meteorite,H5,14931,Found,Found: the meteorite's fall was not observed,1998,27.639170,15.901330,"(27.639170, 15.901330)"
Dar al Gani 477,6025,Valid,Typical meteorite,L6,16128,Found,Found: the meteorite's fall was not observed,1998,27.747670,16.003000,"(27.747670, 16.003000)"
Dar al Gani 741,6288,Valid,Typical meteorite,H4,20500,Found,Found: the meteorite's fall was not observed,1998,27.081670,16.283330,"(27.081670, 16.283330)"
Graves Nunataks 98186,11176,Valid,Typical meteorite,H6,29000,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Bechar 001,4988,Valid,Typical meteorite,L6,39000,Found,Found: the meteorite's fall was not observed,1998,30.833330,-3.333330,"(30.833330, -3.333330)"
Dar al Gani 610,6157,Valid,Typical meteorite,H4,44000,Found,Found: the meteorite's fall was not observed,1998,26.850000,16.733330,"(26.850000, 16.733330)"
Bruceville,5155,Valid,Typical meteorite,L6,83000,Found,Found: the meteorite's fall was not observed,1998,38.295000,-121.405000,"(38.295000, -121.405000)"
Zapaliname,30392,Valid,Typical meteorite,"Iron, IAB-MG",85000,Found,Found: the meteorite's fall was not observed,1998,25.009440,-100.750000,"(25.009440, -100.750000)"
Yamato 982309,38931,Valid,Typical meteorite,H6,0.3,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982308,38930,Valid,Typical meteorite,H6,0.32,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980417,37042,Valid,Typical meteorite,LL3,0.33,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982387,39009,Valid,Typical meteorite,H4,0.34,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982386,39008,Valid,Typical meteorite,H4,0.42,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982104,38726,Valid,Typical meteorite,H4,0.5,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982683,39305,Valid,Typical meteorite,L-melt breccia,0.53,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982307,38929,Valid,Typical meteorite,H6,0.54,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980150,36776,Valid,Typical meteorite,CV3,0.557,Found,Found: the meteorite's fall was not observed,1998,,,
Graves Nunataks 98162,11152,Valid,Typical meteorite,L6,0.8,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 982103,38725,Valid,Typical meteorite,H4,0.86,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980098,36724,Valid,Typical meteorite,CM2,0.885,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982306,38928,Valid,Typical meteorite,H6,0.96,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980090,36716,Valid,Typical meteorite,CM2,0.967,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982175,38797,Valid,Typical meteorite,L6,1.1,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980092,36718,Valid,Typical meteorite,CM2,1.218,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982082,38704,Valid,Typical meteorite,H4,1.22,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982083,38705,Valid,Typical meteorite,H4,1.24,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980149,36775,Valid,Typical meteorite,CV3,1.252,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982305,38927,Valid,Typical meteorite,H6,1.31,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980071,36697,Valid,Typical meteorite,CM2,1.357,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982174,38796,Valid,Typical meteorite,L6,1.77,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982373,38995,Valid,Typical meteorite,L4,1.82,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982081,38703,Valid,Typical meteorite,H4,1.94,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980429,37054,Valid,Typical meteorite,L3,10.039999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982651,39273,Valid,Typical meteorite,L6,10.039999999999999,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984026,40646,Valid,Typical meteorite,H4,10.06,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980924,37547,Valid,Typical meteorite,H4,10.063000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982455,39077,Valid,Typical meteorite,H4,10.07,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984036,40656,Valid,Typical meteorite,L4,10.07,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980564,37187,Valid,Typical meteorite,H4,10.076000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Dar al Gani 1030,5645,Valid,Typical meteorite,CK4/5,10.09,Found,Found: the meteorite's fall was not observed,1998,27.221670,16.250000,"(27.221670, 16.250000)"
Yamato 980094,36720,Valid,Typical meteorite,CM2,10.106,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982456,39078,Valid,Typical meteorite,H4,10.11,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983608,40230,Valid,Typical meteorite,H4,10.130000000000001,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980166,36792,Valid,Typical meteorite,LL4,10.135,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980656,37279,Valid,Typical meteorite,H4,10.145,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981539,38162,Valid,Typical meteorite,H6,10.15,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980877,37500,Valid,Typical meteorite,H,10.153,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980968,37591,Valid,Typical meteorite,H4,10.156000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980370,36995,Valid,Typical meteorite,H4,10.167999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980575,37198,Valid,Typical meteorite,H4,10.167999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 984083,40703,Valid,Typical meteorite,L5,10.18,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980404,37029,Valid,Typical meteorite,H5,10.180999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982105,38727,Valid,Typical meteorite,L4,10.220000000000001,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980010,36636,Valid,Typical meteorite,CV3,10.223000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982232,38854,Valid,Typical meteorite,L3,10.25,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983896,40516,Valid,Typical meteorite,EH3,10.26,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980342,36967,Valid,Typical meteorite,L6,10.266999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981080,37702,Valid,Typical meteorite,H5,10.288,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980947,37570,Valid,Typical meteorite,H5,10.289,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981415,38037,Valid,Typical meteorite,L6,10.3,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982221,38843,Valid,Typical meteorite,H4,10.33,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984074,40694,Valid,Typical meteorite,L6,10.34,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980385,37010,Valid,Typical meteorite,L6,10.352,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980527,37150,Valid,Typical meteorite,H4,10.353,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983842,40463,Valid,Typical meteorite,H4,10.39,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983478,40100,Valid,Typical meteorite,L5,10.4,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983207,39829,Valid,Typical meteorite,H5,10.42,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980847,37470,Valid,Typical meteorite,L3,10.439,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982451,39073,Valid,Typical meteorite,L6,10.46,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981901,38523,Valid,Typical meteorite,H3,10.5,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980808,37431,Valid,Typical meteorite,L6,10.505000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980215,36841,Valid,Typical meteorite,H5,10.526999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981135,37757,Valid,Typical meteorite,H5,10.53,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983206,39828,Valid,Typical meteorite,H5,10.53,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Roach,22616,Valid,Typical meteorite,LL6,10.56,Found,Found: the meteorite's fall was not observed,1998,35.633330,-115.366670,"(35.633330, -115.366670)"
Yamato 981971,38593,Valid,Typical meteorite,LL6,10.58,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981236,37858,Valid,Typical meteorite,H5,10.59,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982466,39088,Valid,Typical meteorite,H4,10.6,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983194,39816,Valid,Typical meteorite,H,10.61,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980388,37013,Valid,Typical meteorite,L3,10.651,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983921,40541,Valid,Typical meteorite,H5,10.7,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980690,37313,Valid,Typical meteorite,H5,10.701000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981639,38262,Valid,Typical meteorite,H6,10.71,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983573,40195,Valid,Typical meteorite,H4,10.71,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981953,38575,Valid,Typical meteorite,H5,10.72,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982113,38735,Valid,Typical meteorite,L6,10.78,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983890,40510,Valid,Typical meteorite,Ureilite-pmict,10.79,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Graves Nunataks 98166,11156,Valid,Typical meteorite,H5,10.8,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 983627,40249,Valid,Typical meteorite,H5,10.8,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981507,38130,Valid,Typical meteorite,H5,10.81,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983265,39887,Valid,Typical meteorite,H6,10.82,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980526,37149,Valid,Typical meteorite,L6,10.831,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982768,39390,Valid,Typical meteorite,H5,10.9,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980593,37216,Valid,Typical meteorite,L3,10.913,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981584,38207,Valid,Typical meteorite,LL6,10.92,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983348,39970,Valid,Typical meteorite,L5,10.94,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980192,36818,Valid,Typical meteorite,H4,10.956,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982982,39604,Valid,Typical meteorite,H5,10.97,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980255,36881,Valid,Typical meteorite,Eucrite,100.69,Found,Found: the meteorite's fall was not observed,1998,,,
Jiddat al Harasis 102,12161,Valid,Typical meteorite,H5,1007.33,Found,Found: the meteorite's fall was not observed,1998,19.511850,56.981780,"(19.511850, 56.981780)"
Yamato 983291,39913,Valid,Typical meteorite,H5,101.1,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983929,40549,Valid,Typical meteorite,H6,101.1,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982123,38745,Valid,Typical meteorite,L6,101.99,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980463,37086,Valid,Typical meteorite,L6,102.38,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981304,37926,Valid,Typical meteorite,L3,102.79,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Graves Nunataks 98043,11035,Valid,Typical meteorite,Eucrite-br,102.9,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 982748,39370,Valid,Typical meteorite,H5,102.9,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983715,40337,Valid,Typical meteorite,H4,103.1,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Graves Nunataks 98054,11046,Valid,Typical meteorite,Eucrite-br,103.4,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 980362,36987,Valid,Typical meteorite,L6,103.45,Found,Found: the meteorite's fall was not observed,1998,,,
Graves Nunataks 98011,11003,Valid,Typical meteorite,L5,104.5,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 980156,36782,Valid,Typical meteorite,L6,105.35,Found,Found: the meteorite's fall was not observed,1998,,,
Graves Nunataks 98058,11050,Valid,Typical meteorite,L5,105.7,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 981732,38354,Valid,Typical meteorite,L6,106.56,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980214,36840,Valid,Typical meteorite,L5,106.61,Found,Found: the meteorite's fall was not observed,1998,,,
Coyote Dry Lake 002,30453,Valid,Typical meteorite,H5-6,106.7,Found,Found: the meteorite's fall was not observed,1998,35.047530,-116.730920,"(35.047530, -116.730920)"
Yamato 983914,40534,Valid,Typical meteorite,H3,107.6,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Graves Nunataks 98037,11029,Valid,Typical meteorite,Eucrite-br,107.9,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
